#Angle [deg]        Force [N]   
      19.1 	 -1807677.576578
      19.2 	 -1808733.783762
      19.3 	 -1809708.976391
      19.4 	 -1810604.089382
      19.5 	 -1811420.057650
      19.6 	 -1812157.816110
      19.7 	 -1812818.299680
      19.8 	 -1813402.443273
      19.9 	 -1813911.181807
      20.0 	 -1814345.450196
      20.1 	 -1814706.171430
      20.2 	 -1814994.220788
      20.3 	 -1815210.461624
      20.4 	 -1815355.757290
      20.5 	 -1815430.971141
      20.6 	 -1815436.966529
      20.7 	 -1815374.606807
      20.8 	 -1815244.755329
      20.9 	 -1815048.275448
      21.0 	 -1814786.030516
      21.1 	 -1814458.874410
      21.2 	 -1814067.623099
      21.3 	 -1813613.083073
      21.4 	 -1813096.060825
      21.5 	 -1812517.362846
      21.6 	 -1811877.795627
      21.7 	 -1811178.165660
      21.8 	 -1810419.279436
      21.9 	 -1809601.943447
      22.0 	 -1808726.964185
      22.1 	 -1807795.129925
      22.2 	 -1806807.156089
      22.3 	 -1805763.739883
      22.4 	 -1804665.578512
      22.5 	 -1803513.369183
      22.6 	 -1802307.809100
      22.7 	 -1801049.595471
      22.8 	 -1799739.425501
      22.9 	 -1798377.996396
      23.0 	 -1796966.005362
      23.1 	 -1795504.147578
      23.2 	 -1793993.110120
      23.3 	 -1792433.578037
      23.4 	 -1790826.236376
      23.5 	 -1789171.770188
      23.6 	 -1787470.864520
      23.7 	 -1785724.204421
      23.8 	 -1783932.474941
      23.9 	 -1782096.361127
      24.0 	 -1780216.548029
      24.1 	 -1778293.694127
      24.2 	 -1776328.351623
      24.3 	 -1774321.046151
      24.4 	 -1772272.303346
      24.5 	 -1770182.648842
      24.6 	 -1768052.608272
      24.7 	 -1765882.707271
      24.8 	 -1763673.471472
      24.9 	 -1761425.426509
      25.0 	 -1759139.098018
      25.1 	 -1756815.016962
      25.2 	 -1754453.735633
      25.3 	 -1752055.811653
      25.4 	 -1749621.802645
      25.5 	 -1747152.266231
      25.6 	 -1744647.760032
      25.7 	 -1742108.841673
      25.8 	 -1739536.068774
      25.9 	 -1736929.998958
      26.0 	 -1734291.189848
      26.1 	 -1731620.180522
      26.2 	 -1728917.435891
      26.3 	 -1726183.402318
      26.4 	 -1723418.526171
      26.5 	 -1720623.253814
      26.6 	 -1717798.031614
      26.7 	 -1714943.305937
      26.8 	 -1712059.523148
      26.9 	 -1709147.129612
      27.0 	 -1706206.571697
      27.1 	 -1703238.279503
      27.2 	 -1700242.618077
      27.3 	 -1697219.936203
      27.4 	 -1694170.582661
      27.5 	 -1691094.906236
      27.6 	 -1687993.255709
      27.7 	 -1684865.979863
      27.8 	 -1681713.427482
      27.9 	 -1678535.947347
      28.0 	 -1675333.888241
      28.1 	 -1672107.611340
      28.2 	 -1668857.527394
      28.3 	 -1665584.059546
      28.4 	 -1662287.630940
      28.5 	 -1658968.664719
      28.6 	 -1655627.584025
      28.7 	 -1652264.812003
      28.8 	 -1648880.771796
      28.9 	 -1645475.886546
      29.0 	 -1642050.579396
      29.1 	 -1638605.243758
      29.2 	 -1635140.154106
      29.3 	 -1631655.555182
      29.4 	 -1628151.691729
      29.5 	 -1624628.808489
      29.6 	 -1621087.150203
      29.7 	 -1617526.961614
      29.8 	 -1613948.487464
      29.9 	 -1610351.972494
      30.0 	 -1606737.661448
      30.1 	 -1603105.805722
      30.2 	 -1599456.683333
      30.3 	 -1595790.578951
      30.4 	 -1592107.777248
      30.5 	 -1588408.562894
      30.6 	 -1584693.220561
      30.7 	 -1580962.034921
      30.8 	 -1577215.290644
      30.9 	 -1573453.272401
      31.0 	 -1569676.264864
      31.1 	 -1565884.542340
      31.2 	 -1562078.337681
      31.3 	 -1558257.873374
      31.4 	 -1554423.371909
      31.5 	 -1550575.055773
      31.6 	 -1546713.147455
      31.7 	 -1542837.869442
      31.8 	 -1538949.444223
      31.9 	 -1535048.094285
      32.0 	 -1531134.042118
      32.1 	 -1527207.507786
      32.2 	 -1523268.701671
      32.3 	 -1519317.831728
      32.4 	 -1515355.105917
      32.5 	 -1511380.732194
      32.6 	 -1507394.918517
      32.7 	 -1503397.872843
      32.8 	 -1499389.803131
      32.9 	 -1495370.917337
      33.0 	 -1491341.423420
      33.1 	 -1487301.524199
      33.2 	 -1483251.401941
      33.3 	 -1479191.233777
      33.4 	 -1475121.196836
      33.5 	 -1471041.468248
      33.6 	 -1466952.225142
      33.7 	 -1462853.644649
      33.8 	 -1458745.903898
      33.9 	 -1454629.180019
      34.0 	 -1450503.650142
      34.1 	 -1446369.471677
      34.2 	 -1442226.723163
      34.3 	 -1438075.463420
      34.4 	 -1433915.751268
      34.5 	 -1429747.645525
      34.6 	 -1425571.205012
      34.7 	 -1421386.488549
      34.8 	 -1417193.554954
      34.9 	 -1412992.463049
      35.0 	 -1408783.271652
      35.1 	 -1404566.132220
      35.2 	 -1400341.566756
      35.3 	 -1396110.189899
      35.4 	 -1391872.616291
      35.5 	 -1387629.460570
      35.6 	 -1383381.337377
      35.7 	 -1379128.861351
      35.8 	 -1374872.647132
      35.9 	 -1370613.309361
      36.0 	 -1366351.462676
      36.1 	 -1362087.681066
      36.2 	 -1357822.375909
      36.3 	 -1353555.917931
      36.4 	 -1349288.677859
      36.5 	 -1345021.026419
      36.6 	 -1340753.334337
      36.7 	 -1336485.972339
      36.8 	 -1332219.311151
      36.9 	 -1327953.721501
      37.0 	 -1323689.574113
      37.1 	 -1319427.178652
      37.2 	 -1315166.600528
      37.3 	 -1310907.844092
      37.4 	 -1306650.913692
      37.5 	 -1302395.813677
      37.6 	 -1298142.548397
      37.7 	 -1293891.122199
      37.8 	 -1289641.539433
      37.9 	 -1285393.804449
      38.0 	 -1281147.921594
      38.1 	 -1276903.866159
      38.2 	 -1272661.497197
      38.3 	 -1268420.644703
      38.4 	 -1264181.138670
      38.5 	 -1259942.809092
      38.6 	 -1255705.485964
      38.7 	 -1251468.999280
      38.8 	 -1247233.179035
      38.9 	 -1242997.855221
      39.0 	 -1238762.857834
      39.1 	 -1234528.263001
      39.2 	 -1230295.131386
      39.3 	 -1226064.769788
      39.4 	 -1221838.485005
      39.5 	 -1217617.583833
      39.6 	 -1213403.373072
      39.7 	 -1209197.159518
      39.8 	 -1205000.249971
      39.9 	 -1200813.951228
      40.0 	 -1196639.570086
      40.1 	 -1192478.243392
      40.2 	 -1188330.428182
      40.3 	 -1184196.411539
      40.4 	 -1180076.480548
      40.5 	 -1175970.922293
      40.6 	 -1171880.023858
      40.7 	 -1167804.072326
      40.8 	 -1163743.354782
      40.9 	 -1159698.158310
      41.0 	 -1155668.769994
      41.1 	 -1151655.399060
      41.2 	 -1147657.943306
      41.3 	 -1143676.222672
      41.4 	 -1139710.057098
      41.5 	 -1135759.266525
      41.6 	 -1131823.670892
      41.7 	 -1127903.090140
      41.8 	 -1123997.344209
      41.9 	 -1120106.253039
      42.0 	 -1116229.636570
      42.1 	 -1112367.347002
      42.2 	 -1108519.365576
      42.3 	 -1104685.705792
      42.4 	 -1100866.381150
      42.5 	 -1097061.405150
      42.6 	 -1093270.791294
      42.7 	 -1089494.553080
      42.8 	 -1085732.704011
      42.9 	 -1081985.257584
      43.0 	 -1078252.227302
      43.1 	 -1074533.610208
      43.2 	 -1070829.337516
      43.3 	 -1067139.323985
      43.4 	 -1063463.484374
      43.5 	 -1059801.733442
      43.6 	 -1056153.985946
      43.7 	 -1052520.156645
      43.8 	 -1048900.160298
      43.9 	 -1045293.911663
      44.0 	 -1041701.325499
      44.1 	 -1038122.321423
      44.2 	 -1034556.838486
      44.3 	 -1031004.820601
      44.4 	 -1027466.211678
      44.5 	 -1023940.955628
      44.6 	 -1020428.996362
      44.7 	 -1016930.277792
      44.8 	 -1013444.743827
      44.9 	 -1009972.338379
      45.0 	 -1006513.005360
      45.1 	 -1003066.694874
      45.2 	 -999633.381803
      45.3 	 -996213.047226
      45.4 	 -992805.672217
      45.5 	 -989411.237854
      45.6 	 -986029.725214
      45.7 	 -982661.115373
      45.8 	 -979305.389408
      45.9 	 -975962.528395
      46.0 	 -972632.513412
      46.1 	 -969315.311256
      46.2 	 -966010.831612
      46.3 	 -962718.969884
      46.4 	 -959439.621479
      46.5 	 -956172.681802
      46.6 	 -952918.046258
      46.7 	 -949675.610252
      46.8 	 -946445.269191
      46.9 	 -943226.918480
      47.0 	 -940020.453523
      47.1 	 -936825.786328
      47.2 	 -933642.895304
      47.3 	 -930471.775461
      47.4 	 -927312.421808
      47.5 	 -924164.829356
      47.6 	 -921028.993116
      47.7 	 -917904.908096
      47.8 	 -914792.569308
      47.9 	 -911691.971761
      48.0 	 -908603.110466
      48.1 	 -905525.969737
      48.2 	 -902460.491111
      48.3 	 -899406.605429
      48.4 	 -896364.243533
      48.5 	 -893333.336264
      48.6 	 -890313.814462
      48.7 	 -887305.608971
      48.8 	 -884308.650629
      48.9 	 -881322.870280
      49.0 	 -878348.198765
      49.1 	 -875384.571728
